Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-69-7978-01A-11D-2183-01	10	27188369	27486359	99	0.0507
TCGA-69-7978-01A-11D-2183-01	10	27490261	27594117	71	-0.0269
TCGA-69-7978-01A-11D-2183-01	10	27594167	27645464	44	0.1131
TCGA-69-7978-01A-11D-2183-01	10	27645929	27795080	97	0.0272
TCGA-69-7978-01A-11D-2183-01	10	27796896	28621786	554	0.1534
TCGA-69-7978-01A-11D-2183-01	10	28622455	30427468	1449	0.0667
TCGA-69-7978-01A-11D-2183-01	10	30442333	30644881	200	0.1813
TCGA-69-7978-01A-11D-2183-01	10	30652250	31097971	328	-0.0026
TCGA-69-7978-01A-11D-2183-01	10	31098181	32299046	737	0.1322
TCGA-69-7978-01A-11D-2183-01	10	32301014	33739947	943	0.0533
TCGA-69-7978-01A-11D-2183-01	10	33739980	34741889	702	0.151
TCGA-69-7978-01A-11D-2183-01	10	34750541	35724625	385	0.0165
TCGA-69-7978-01A-11D-2183-01	10	35726290	35938780	176	0.1405
TCGA-69-7978-01A-11D-2183-01	10	35940537	36421602	364	0.2201
TCGA-69-7978-01A-11D-2183-01	10	36421628	37911374	871	0.0675
TCGA-69-7978-01A-11D-2183-01	10	37915922	38112489	117	-0.0526
TCGA-69-7978-01A-11D-2183-01	10	38112523	42452522	181	0.2425
TCGA-69-7978-01A-11D-2183-01	10	42457632	44667498	1547	0.046
TCGA-69-7978-01A-11D-2183-01	10	44668308	45113364	191	0.1639
TCGA-69-7978-01A-11D-2183-01	10	45114596	45261134	86	0.0711
TCGA-69-7978-01A-11D-2183-01	10	45261428	48386197	510	-0.0364
TCGA-69-7978-01A-11D-2183-01	10	48386612	48518522	94	0.1041
TCGA-69-7978-01A-11D-2183-01	10	48518648	49838032	1033	-0.0324
TCGA-69-7978-01A-11D-2183-01	10	49840572	50818352	37	0.1667
TCGA-69-7978-01A-11D-2183-01	10	50818978	52614454	1351	-0.0574
TCGA-69-7978-01A-11D-2183-01	10	52619327	52708260	58	0.1363
TCGA-69-7978-01A-11D-2183-01	10	52708798	52936205	208	-0.0618
TCGA-69-7978-01A-11D-2183-01	10	52936421	53188805	213	0.0857
TCGA-69-7978-01A-11D-2183-01	10	53194648	54162616	547	-0.0835
TCGA-69-7978-01A-11D-2183-01	10	54166235	54848748	506	0.0266
TCGA-69-7978-01A-11D-2183-01	10	54849490	56277732	344	-0.0677
TCGA-69-7978-01A-11D-2183-01	10	56277805	56675571	206	0.0479
TCGA-69-7978-01A-11D-2183-01	10	56678816	57507242	475	-0.0785
TCGA-69-7978-01A-11D-2183-01	10	57507763	58312789	596	0.0243
TCGA-69-7978-01A-11D-2183-01	10	58312870	59008539	464	-0.068
TCGA-69-7978-01A-11D-2183-01	10	59010575	59284313	201	0.0677
TCGA-69-7978-01A-11D-2183-01	10	59289739	59734279	334	-0.0687
TCGA-69-7978-01A-11D-2183-01	10	59734512	60525273	637	0.1406
TCGA-69-7978-01A-11D-2183-01	10	60526518	61276372	462	-0.0626
TCGA-69-7978-01A-11D-2183-01	10	61280046	61765127	330	0.0625
TCGA-69-7978-01A-11D-2183-01	10	61765266	62172913	286	-0.0868
TCGA-69-7978-01A-11D-2183-01	10	62175233	62903547	471	0.0452
TCGA-69-7978-01A-11D-2183-01	10	62906195	65331322	1473	-0.0617
TCGA-69-7978-01A-11D-2183-01	10	65331637	65808780	303	0.035
TCGA-69-7978-01A-11D-2183-01	10	65808835	66067219	221	-0.0771
TCGA-69-7978-01A-11D-2183-01	10	66069213	67237610	323	0.0255
TCGA-69-7978-01A-11D-2183-01	10	67238374	67725115	256	-0.0829
TCGA-69-7978-01A-11D-2183-01	10	67729241	67877583	75	0.1072
TCGA-69-7978-01A-11D-2183-01	10	67882661	68140483	103	-0.052
TCGA-69-7978-01A-11D-2183-01	10	68144132	68253957	87	0.0858
TCGA-69-7978-01A-11D-2183-01	10	68255758	68876006	326	-0.0622
TCGA-69-7978-01A-11D-2183-01	10	68877569	69142960	155	0.0692
TCGA-69-7978-01A-11D-2183-01	10	69146012	133411599	40515	-0.1363
TCGA-69-7978-01A-11D-2183-01	11	456012	123671312	70347	0.0106
TCGA-69-7978-01A-11D-2183-01	11	123671854	129753456	4462	-0.1356
TCGA-69-7978-01A-11D-2183-01	11	129756649	130406384	354	0.0288
TCGA-69-7978-01A-11D-2183-01	11	130410618	133896406	2307	-0.1243
TCGA-69-7978-01A-11D-2183-01	11	133898991	133902940	2	1.067
TCGA-69-7978-01A-11D-2183-01	11	133902943	134272740	107	-0.0967
TCGA-69-7978-01A-11D-2183-01	12	780472	21835154	12196	0.0118
TCGA-69-7978-01A-11D-2183-01	12	21840002	22295729	367	0.128
TCGA-69-7978-01A-11D-2183-01	12	22296759	41632964	8923	0.0026
TCGA-69-7978-01A-11D-2183-01	12	41632987	44414763	1287	-0.132
TCGA-69-7978-01A-11D-2183-01	12	44415272	46564445	1228	-0.0068
TCGA-69-7978-01A-11D-2183-01	12	46566874	51685140	2633	-0.136
TCGA-69-7978-01A-11D-2183-01	12	51685408	60156438	4785	0.0104
TCGA-69-7978-01A-11D-2183-01	12	60157725	65589161	3100	0.1234
TCGA-69-7978-01A-11D-2183-01	12	65593415	65713067	76	0.2935
TCGA-69-7978-01A-11D-2183-01	12	65713164	66862916	770	0.1418
TCGA-69-7978-01A-11D-2183-01	12	66863014	88399865	13041	0.1197
TCGA-69-7978-01A-11D-2183-01	12	88400548	88400682	2	1.3199
TCGA-69-7978-01A-11D-2183-01	12	88400810	98355177	6642	0.1168
TCGA-69-7978-01A-11D-2183-01	12	98356464	98360047	2	-0.9316
TCGA-69-7978-01A-11D-2183-01	12	98360934	102530880	2379	0.1255
TCGA-69-7978-01A-11D-2183-01	12	102534289	103742106	824	0.1369
TCGA-69-7978-01A-11D-2183-01	12	103742162	103743532	3	0.9984
TCGA-69-7978-01A-11D-2183-01	12	103744072	132605822	16106	0.138
TCGA-69-7978-01A-11D-2183-01	13	18874255	61782941	25166	-0.1702
TCGA-69-7978-01A-11D-2183-01	13	61783366	74140206	6492	-0.1966
TCGA-69-7978-01A-11D-2183-01	13	74143982	74146894	5	-0.8256
TCGA-69-7978-01A-11D-2183-01	13	74148249	79376642	3497	-0.2011
TCGA-69-7978-01A-11D-2183-01	13	79380000	106730287	17066	-0.1705
TCGA-69-7978-01A-11D-2183-01	13	106731890	106732362	2	-1.5609
TCGA-69-7978-01A-11D-2183-01	13	106732887	114226675	4760	-0.167
TCGA-69-7978-01A-11D-2183-01	14	20033191	34527119	8000	-0.1364
TCGA-69-7978-01A-11D-2183-01	14	34527406	73892726	22317	0.0093
TCGA-69-7978-01A-11D-2183-01	14	73892791	74482111	321	0.1616
TCGA-69-7978-01A-11D-2183-01	14	74485664	80197062	3840	0.0172
TCGA-69-7978-01A-11D-2183-01	14	80197613	80404235	123	-0.1592
TCGA-69-7978-01A-11D-2183-01	14	80406577	97296423	10822	0.0081
TCGA-69-7978-01A-11D-2183-01	14	97298755	104957436	4194	-0.049
TCGA-69-7978-01A-11D-2183-01	14	104958095	105533894	176	-0.096
TCGA-69-7978-01A-11D-2183-01	15	23437561	101344124	44785	-0.1338
TCGA-69-7978-01A-11D-2183-01	16	603333	1318009	115	-0.1396
TCGA-69-7978-01A-11D-2183-01	16	1319175	6202241	2406	0.0292
TCGA-69-7978-01A-11D-2183-01	16	6203877	6583259	269	0.1725
TCGA-69-7978-01A-11D-2183-01	16	7081613	7785760	519	0.024
TCGA-69-7978-01A-11D-2183-01	16	7785989	9292016	818	0.1641
TCGA-69-7978-01A-11D-2183-01	16	9295987	9663842	396	0.2817
TCGA-69-7978-01A-11D-2183-01	16	9664273	10391376	701	0.1631
TCGA-69-7978-01A-11D-2183-01	16	10394151	11391055	710	0.2759
TCGA-69-7978-01A-11D-2183-01	16	11393782	13845608	1876	0.1515
TCGA-69-7978-01A-11D-2183-01	16	13845660	31838978	6230	0.0163
TCGA-69-7978-01A-11D-2183-01	16	31841585	62821565	10582	-0.131
TCGA-69-7978-01A-11D-2183-01	16	62821962	63018294	138	0.0502
TCGA-69-7978-01A-11D-2183-01	16	63018894	63287159	153	-0.1635
TCGA-69-7978-01A-11D-2183-01	16	63288524	63493958	86	-0.3328
TCGA-69-7978-01A-11D-2183-01	16	63494355	69895892	3748	-0.1202
TCGA-69-7978-01A-11D-2183-01	16	69897480	71611767	570	-0.2911
TCGA-69-7978-01A-11D-2183-01	16	71612778	89317317	11882	-0.1255
TCGA-69-7978-01A-11D-2183-01	17	1074619	4652124	1580	-0.1368
TCGA-69-7978-01A-11D-2183-01	17	4662422	4662701	2	-1.4463
TCGA-69-7978-01A-11D-2183-01	17	4668644	19786035	7648	-0.126
TCGA-69-7978-01A-11D-2183-01	17	19786800	42079996	7318	0.0932
TCGA-69-7978-01A-11D-2183-01	17	42080196	42705485	268	0.203
TCGA-69-7978-01A-11D-2183-01	17	42713994	82959812	20468	0.0955
TCGA-69-7978-01A-11D-2183-01	18	326691	363254	40	0.3674
TCGA-69-7978-01A-11D-2183-01	18	365815	6775028	3126	0.0238
TCGA-69-7978-01A-11D-2183-01	18	6776037	14598129	5089	-0.1313
TCGA-69-7978-01A-11D-2183-01	18	14598907	37241025	9784	0.017
TCGA-69-7978-01A-11D-2183-01	18	37242740	39498698	1411	-0.1242
TCGA-69-7978-01A-11D-2183-01	18	39501671	47332529	4625	0.0124
TCGA-69-7978-01A-11D-2183-01	18	47336072	47336524	2	-1.3931
TCGA-69-7978-01A-11D-2183-01	18	47337751	47674723	249	0.0189
TCGA-69-7978-01A-11D-2183-01	18	47681522	57775946	6823	-0.13
TCGA-69-7978-01A-11D-2183-01	18	57776480	57777506	2	-1.6305
TCGA-69-7978-01A-11D-2183-01	18	57777871	79349796	11822	-0.1337
TCGA-69-7978-01A-11D-2183-01	19	283868	14226547	5095	-0.1355
TCGA-69-7978-01A-11D-2183-01	19	14229706	21861952	3026	0.0844
TCGA-69-7978-01A-11D-2183-01	19	21863277	23336730	607	-0.1303
TCGA-69-7978-01A-11D-2183-01	19	23337225	23870190	330	0.1083
TCGA-69-7978-01A-11D-2183-01	19	23872082	29734075	1545	-0.1328
TCGA-69-7978-01A-11D-2183-01	19	29735382	30586127	613	0.3589
TCGA-69-7978-01A-11D-2183-01	19	30586356	35094199	2947	-0.1252
TCGA-69-7978-01A-11D-2183-01	19	35099016	45561496	4690	0.0893
TCGA-69-7978-01A-11D-2183-01	19	45568166	50238755	1810	-0.1264
TCGA-69-7978-01A-11D-2183-01	19	50238985	50358476	57	-0.0617
TCGA-69-7978-01A-11D-2183-01	19	50364745	50728142	139	0.1019
TCGA-69-7978-01A-11D-2183-01	19	50733577	52128162	618	-0.051
TCGA-69-7978-01A-11D-2183-01	19	52128237	52365290	171	-0.1472
TCGA-69-7978-01A-11D-2183-01	19	52366025	52481281	17	0.1942
TCGA-69-7978-01A-11D-2183-01	19	52481992	53901924	339	-0.1399
TCGA-69-7978-01A-11D-2183-01	19	53913742	54604219	252	0.3541
TCGA-69-7978-01A-11D-2183-01	19	54604859	55166857	244	0.9687
TCGA-69-7978-01A-11D-2183-01	19	55166962	55640058	174	0.7375
TCGA-69-7978-01A-11D-2183-01	19	55645081	57434452	1039	-0.1225
TCGA-69-7978-01A-11D-2183-01	19	57437778	58370362	439	0.103
TCGA-69-7978-01A-11D-2183-01	20	472817	14055102	8748	0.1493
TCGA-69-7978-01A-11D-2183-01	20	14060262	14710476	328	-0.0105
TCGA-69-7978-01A-11D-2183-01	20	14711021	15186129	5	0.4216
TCGA-69-7978-01A-11D-2183-01	20	15188051	62095060	27945	0.1518
TCGA-69-7978-01A-11D-2183-01	20	62097586	63588502	540	0.2716
TCGA-69-7978-01A-11D-2183-01	21	13974127	14644243	415	0.2258
TCGA-69-7978-01A-11D-2183-01	21	14649158	15483319	627	0.1442
TCGA-69-7978-01A-11D-2183-01	21	15486568	16707748	647	0.0256
TCGA-69-7978-01A-11D-2183-01	21	16708832	16925048	144	-0.1209
TCGA-69-7978-01A-11D-2183-01	21	16925273	17593313	352	-0.0025
TCGA-69-7978-01A-11D-2183-01	21	17593771	18585763	694	-0.1304
TCGA-69-7978-01A-11D-2183-01	21	18586845	19103751	346	0.0256
TCGA-69-7978-01A-11D-2183-01	21	19104405	19619906	372	-0.1325
TCGA-69-7978-01A-11D-2183-01	21	19620852	21673895	1369	-5e-04
TCGA-69-7978-01A-11D-2183-01	21	21674813	21675497	3	-0.8331
TCGA-69-7978-01A-11D-2183-01	21	21675837	21866432	178	0.0195
TCGA-69-7978-01A-11D-2183-01	21	21866627	22793152	431	-0.1362
TCGA-69-7978-01A-11D-2183-01	21	22796358	24022315	508	-0.0023
TCGA-69-7978-01A-11D-2183-01	21	24028664	24249833	233	-0.131
TCGA-69-7978-01A-11D-2183-01	21	24251799	24255637	2	-1.0094
TCGA-69-7978-01A-11D-2183-01	21	24257585	24466960	118	-0.1634
TCGA-69-7978-01A-11D-2183-01	21	24466976	25557001	751	0.0053
TCGA-69-7978-01A-11D-2183-01	21	25565010	26641901	752	-0.1448
TCGA-69-7978-01A-11D-2183-01	21	26643879	26811690	159	0.1228
TCGA-69-7978-01A-11D-2183-01	21	26815578	27705164	725	-0.1426
TCGA-69-7978-01A-11D-2183-01	21	27708717	27789653	60	0.1337
TCGA-69-7978-01A-11D-2183-01	21	27793032	28714785	526	-0.1215
TCGA-69-7978-01A-11D-2183-01	21	28714964	29354452	464	0.1399
TCGA-69-7978-01A-11D-2183-01	21	29354465	31360597	1275	-0.1276
TCGA-69-7978-01A-11D-2183-01	21	31361518	31400013	34	0.1617
TCGA-69-7978-01A-11D-2183-01	21	31402991	32783153	879	-0.12
TCGA-69-7978-01A-11D-2183-01	21	32784322	33075573	211	0.0354
TCGA-69-7978-01A-11D-2183-01	21	33076391	33966782	529	-0.1328
TCGA-69-7978-01A-11D-2183-01	21	33969911	34107396	120	0.1538
TCGA-69-7978-01A-11D-2183-01	21	34107455	35660943	1089	0.0115
TCGA-69-7978-01A-11D-2183-01	21	35662262	35768361	90	0.1592
TCGA-69-7978-01A-11D-2183-01	21	35773907	36934654	656	0.0315
TCGA-69-7978-01A-11D-2183-01	21	36936252	37584969	361	0.159
TCGA-69-7978-01A-11D-2183-01	21	37586924	38576178	930	0.0102
TCGA-69-7978-01A-11D-2183-01	21	38576212	38627640	42	0.2138
TCGA-69-7978-01A-11D-2183-01	21	38634157	38822810	87	-0.1856
TCGA-69-7978-01A-11D-2183-01	21	38823024	39056818	243	0.0697
TCGA-69-7978-01A-11D-2183-01	21	39058624	39893986	527	-0.1268
TCGA-69-7978-01A-11D-2183-01	21	39894159	39987909	91	0.1646
TCGA-69-7978-01A-11D-2183-01	21	39988298	40270922	278	0.0372
TCGA-69-7978-01A-11D-2183-01	21	40272955	46262057	3278	-0.1287
TCGA-69-7978-01A-11D-2183-01	22	16934932	48940621	17079	-0.123
TCGA-69-7978-01A-11D-2183-01	X	3236359	155677414	63865	6e-04
TCGA-50-5941-01A-11D-1752-01	1	3301765	3659365	156	0.1317
TCGA-50-5941-01A-11D-1752-01	1	3659633	48983071	24571	0.0725
TCGA-50-5941-01A-11D-1752-01	1	48984532	49308867	143	-0.1001
TCGA-50-5941-01A-11D-1752-01	1	49309220	50180463	326	0.0727
TCGA-50-5941-01A-11D-1752-01	1	50180820	50498368	178	0.1692
TCGA-50-5941-01A-11D-1752-01	1	50498433	52627680	831	0.0633
TCGA-50-5941-01A-11D-1752-01	1	52629130	53323202	437	0.1786
TCGA-50-5941-01A-11D-1752-01	1	53331111	67845305	10490	0.0728
TCGA-50-5941-01A-11D-1752-01	1	67847455	68170064	250	0.2344
TCGA-50-5941-01A-11D-1752-01	1	68173702	100341341	19210	0.0772
TCGA-50-5941-01A-11D-1752-01	1	100342807	119426994	11174	0.1709
TCGA-50-5941-01A-11D-1752-01	1	119427513	156631020	3531	0.2245
TCGA-50-5941-01A-11D-1752-01	1	156631640	173430595	11690	0.1941
TCGA-50-5941-01A-11D-1752-01	1	173430923	174965720	737	0.2218
TCGA-50-5941-01A-11D-1752-01	1	174969128	179802870	2872	0.1711
TCGA-50-5941-01A-11D-1752-01	1	179803025	190608206	6795	0.1539
TCGA-50-5941-01A-11D-1752-01	1	190609644	224478670	21634	0.1215
TCGA-50-5941-01A-11D-1752-01	1	224479066	226066390	887	0.2138
TCGA-50-5941-01A-11D-1752-01	1	226066942	226074830	6	0.865
TCGA-50-5941-01A-11D-1752-01	1	226078739	230741054	2849	0.208
TCGA-50-5941-01A-11D-1752-01	1	230741398	231143039	293	0.3045
TCGA-50-5941-01A-11D-1752-01	1	231143280	235462772	2962	0.2139
TCGA-50-5941-01A-11D-1752-01	1	235465023	247650984	7758	0.263
TCGA-50-5941-01A-11D-1752-01	2	480597	5813170	2945	-0.0477
TCGA-50-5941-01A-11D-1752-01	2	5817537	6286725	432	-0.2258
TCGA-50-5941-01A-11D-1752-01	2	6287463	42341833	21772	-0.0413
TCGA-50-5941-01A-11D-1752-01	2	42345484	42643936	148	0.0968
TCGA-50-5941-01A-11D-1752-01	2	42644004	88831240	25498	-0.0395
TCGA-50-5941-01A-11D-1752-01	2	88831554	190654900	51800	0.1209
TCGA-50-5941-01A-11D-1752-01	2	190669181	190669305	2	-1.236
TCGA-50-5941-01A-11D-1752-01	2	190674572	191089138	242	0.1077
TCGA-50-5941-01A-11D-1752-01	2	191089321	191599140	361	0.2153
TCGA-50-5941-01A-11D-1752-01	2	191599409	239711528	28020	0.1164
TCGA-50-5941-01A-11D-1752-01	2	239712085	240153573	329	-0.1495
TCGA-50-5941-01A-11D-1752-01	2	240154557	241537572	695	0.1172
TCGA-50-5941-01A-11D-1752-01	3	2170634	11957979	5848	-0.116
TCGA-50-5941-01A-11D-1752-01	3	11958321	11959208	2	-1.5214
TCGA-50-5941-01A-11D-1752-01	3	11959602	18922226	4356	-0.1265
TCGA-50-5941-01A-11D-1752-01	3	18922260	91462299	41097	-0.1007
TCGA-50-5941-01A-11D-1752-01	3	94015345	113337963	10599	-0.1762
TCGA-50-5941-01A-11D-1752-01	3	113338634	161676316	27036	0.1193
TCGA-50-5941-01A-11D-1752-01	3	161676433	196638894	18120	0.079
TCGA-50-5941-01A-11D-1752-01	3	196639048	197812401	156	0.149
TCGA-50-5941-01A-11D-1752-01	4	1059384	5342930	1983	-0.0755
TCGA-50-5941-01A-11D-1752-01	4	5343931	38294155	21274	-0.0292
TCGA-50-5941-01A-11D-1752-01	4	38294296	41763395	1986	0.087
TCGA-50-5941-01A-11D-1752-01	4	41767011	42010124	132	0.266
TCGA-50-5941-01A-11D-1752-01	4	42012750	46349261	2081	0.0792
TCGA-50-5941-01A-11D-1752-01	4	46349651	124538250	42099	-0.0359
TCGA-50-5941-01A-11D-1752-01	4	124539196	124541780	3	-1.3918
TCGA-50-5941-01A-11D-1752-01	4	124541870	166028354	22681	-0.0371
TCGA-50-5941-01A-11D-1752-01	4	166028766	187435371	11027	-0.2066
TCGA-50-5941-01A-11D-1752-01	4	187435725	187842528	246	-0.3898
TCGA-50-5941-01A-11D-1752-01	5	913983	53103273	27532	0.0905
TCGA-50-5941-01A-11D-1752-01	5	53116601	56800964	2382	0.1748
TCGA-50-5941-01A-11D-1752-01	5	56804167	57908532	679	0.094
TCGA-50-5941-01A-11D-1752-01	5	57909586	80158360	12154	-0.0135
TCGA-50-5941-01A-11D-1752-01	5	80159776	82365631	1244	-0.0622
TCGA-50-5941-01A-11D-1752-01	5	82367986	82436692	3	0.8522
TCGA-50-5941-01A-11D-1752-01	5	82436732	82765591	230	-0.0658
TCGA-50-5941-01A-11D-1752-01	5	82768029	82768221	2	-1.1264
TCGA-50-5941-01A-11D-1752-01	5	82771326	84062983	801	-0.057
TCGA-50-5941-01A-11D-1752-01	5	84070003	84145240	3	0.7063
TCGA-50-5941-01A-11D-1752-01	5	84148220	84232112	39	-0.0914
TCGA-50-5941-01A-11D-1752-01	5	84232152	144353327	33194	-0.1816
TCGA-50-5941-01A-11D-1752-01	5	144354349	151596819	4683	-0.0583
TCGA-50-5941-01A-11D-1752-01	5	151596918	151997691	261	0.094
TCGA-50-5941-01A-11D-1752-01	5	151998070	161381796	6252	-0.0661
TCGA-50-5941-01A-11D-1752-01	5	161383581	161612875	131	0.0936
TCGA-50-5941-01A-11D-1752-01	5	161615171	180801175	11485	-0.0656
TCGA-50-5941-01A-11D-1752-01	5	180808503	180934240	61	0.005
TCGA-50-5941-01A-11D-1752-01	6	1011760	3748051	2046	0.3847
TCGA-50-5941-01A-11D-1752-01	6	3748872	4130596	329	0.4607
TCGA-50-5941-01A-11D-1752-01	6	4131083	28239295	15943	0.3764
TCGA-50-5941-01A-11D-1752-01	6	28239422	28239585	2	-1.0139
TCGA-50-5941-01A-11D-1752-01	6	28239662	30507940	816	0.3714
TCGA-50-5941-01A-11D-1752-01	6	30509458	31159167	221	0.5219
TCGA-50-5941-01A-11D-1752-01	6	31160170	34153512	760	0.3475
TCGA-50-5941-01A-11D-1752-01	6	34156636	36158201	894	0.6925
TCGA-50-5941-01A-11D-1752-01	6	36162314	38519265	1540	0.5234
TCGA-50-5941-01A-11D-1752-01	6	38519661	42675185	2921	0.6032
TCGA-50-5941-01A-11D-1752-01	6	42675258	56860834	8468	0.5409
TCGA-50-5941-01A-11D-1752-01	6	56862636	61596503	216	0.452
TCGA-50-5941-01A-11D-1752-01	6	61596563	86209714	13662	-0.117
TCGA-50-5941-01A-11D-1752-01	6	86213216	86569545	210	-0.6124
TCGA-50-5941-01A-11D-1752-01	6	86576297	133406283	26819	-0.1279
TCGA-50-5941-01A-11D-1752-01	6	133413903	133420328	12	-0.8065
TCGA-50-5941-01A-11D-1752-01	6	133427620	170596889	22331	-0.1305
TCGA-50-5941-01A-11D-1752-01	7	664936	10626932	3907	0.1817
TCGA-50-5941-01A-11D-1752-01	7	10628168	10632110	2	-1.0429
TCGA-50-5941-01A-11D-1752-01	7	10632981	64979662	30131	0.1735
TCGA-50-5941-01A-11D-1752-01	7	64979759	67135125	452	0.0739
TCGA-50-5941-01A-11D-1752-01	7	67138956	68025615	470	-0.0037
TCGA-50-5941-01A-11D-1752-01	7	68026002	75429099	3253	0.0737
TCGA-50-5941-01A-11D-1752-01	7	75431737	80700602	2720	-0.027
TCGA-50-5941-01A-11D-1752-01	7	80703074	85706002	3001	0.0858
TCGA-50-5941-01A-11D-1752-01	7	85706015	88120107	1233	-0.0182
TCGA-50-5941-01A-11D-1752-01	7	88123213	88511864	233	0.0946
TCGA-50-5941-01A-11D-1752-01	7	88517017	92740917	1508	-0.038
TCGA-50-5941-01A-11D-1752-01	7	92743006	121429252	14993	0.0133
TCGA-50-5941-01A-11D-1752-01	7	121431300	121431820	4	-0.8255
TCGA-50-5941-01A-11D-1752-01	7	121432714	122809995	811	0.023
TCGA-50-5941-01A-11D-1752-01	7	122810628	132727142	5379	0.1193
TCGA-50-5941-01A-11D-1752-01	7	132728265	132827985	85	-0.0809
TCGA-50-5941-01A-11D-1752-01	7	132829967	158592540	13782	0.1125
TCGA-50-5941-01A-11D-1752-01	8	667625	13211352	5652	-0.4493
TCGA-50-5941-01A-11D-1752-01	8	13211733	13212484	2	-3.8818
TCGA-50-5941-01A-11D-1752-01	8	13212664	37756889	16498	-0.4356
TCGA-50-5941-01A-11D-1752-01	8	37758165	38064327	87	0.3591
TCGA-50-5941-01A-11D-1752-01	8	38066746	38896711	384	0.0899
TCGA-50-5941-01A-11D-1752-01	8	38903001	43073514	2456	0.3181
TCGA-50-5941-01A-11D-1752-01	8	43074167	50085541	1571	0.2138
TCGA-50-5941-01A-11D-1752-01	8	50087456	50488451	275	0.4154
TCGA-50-5941-01A-11D-1752-01	8	50489207	51387563	499	0.2091
TCGA-50-5941-01A-11D-1752-01	8	51388411	51880306	328	-0.0689
TCGA-50-5941-01A-11D-1752-01	8	51883586	52119741	148	0.185
TCGA-50-5941-01A-11D-1752-01	8	52120279	52217863	80	0.4091
TCGA-50-5941-01A-11D-1752-01	8	52223214	52297090	56	0.2194
TCGA-50-5941-01A-11D-1752-01	8	52298038	53284436	542	-0.0619
TCGA-50-5941-01A-11D-1752-01	8	53285026	54841575	895	0.1766
TCGA-50-5941-01A-11D-1752-01	8	54843632	55028530	144	-0.0908
TCGA-50-5941-01A-11D-1752-01	8	55029098	55176013	113	0.1605
TCGA-50-5941-01A-11D-1752-01	8	55178320	55190280	9	-0.0877
TCGA-50-5941-01A-11D-1752-01	8	55190741	55216357	18	0.1865
TCGA-50-5941-01A-11D-1752-01	8	55217420	61228422	3706	-0.0789
TCGA-50-5941-01A-11D-1752-01	8	61229197	61430038	155	0.1423
TCGA-50-5941-01A-11D-1752-01	8	61431486	64390742	1739	-0.0853
TCGA-50-5941-01A-11D-1752-01	8	64390978	67556859	1510	0.1432
TCGA-50-5941-01A-11D-1752-01	8	67562439	70826069	2071	-0.079
TCGA-50-5941-01A-11D-1752-01	8	70827129	73464227	1814	0.1408
TCGA-50-5941-01A-11D-1752-01	8	73470853	82354576	4920	0.3632
TCGA-50-5941-01A-11D-1752-01	8	82355873	95256595	7058	0.4513
TCGA-50-5941-01A-11D-1752-01	8	95259041	97975090	1786	0.2328
TCGA-50-5941-01A-11D-1752-01	8	97975516	100215854	1079	0.4466
TCGA-50-5941-01A-11D-1752-01	8	100216255	101110246	565	0.2449
TCGA-50-5941-01A-11D-1752-01	8	101110729	101110890	2	-0.7408
TCGA-50-5941-01A-11D-1752-01	8	101111636	101329977	167	0.251
TCGA-50-5941-01A-11D-1752-01	8	101331998	102389345	667	0.4308
TCGA-50-5941-01A-11D-1752-01	8	102389556	126522386	14272	0.24
TCGA-50-5941-01A-11D-1752-01	8	126522734	126526271	2	-1.0833
TCGA-50-5941-01A-11D-1752-01	8	126526919	133550242	5091	0.2363
TCGA-50-5941-01A-11D-1752-01	8	133550371	133881418	252	0.4334
TCGA-50-5941-01A-11D-1752-01	8	133882755	138794472	3678	0.2393
TCGA-50-5941-01A-11D-1752-01	8	138795272	139496676	569	0.5406
TCGA-50-5941-01A-11D-1752-01	8	139497254	143228447	1151	0.2381
TCGA-50-5941-01A-11D-1752-01	8	143232207	143905656	162	0.484
TCGA-50-5941-01A-11D-1752-01	8	143910115	144090635	38	0.736
TCGA-50-5941-01A-11D-1752-01	8	144090784	144182542	27	0.4388
TCGA-50-5941-01A-11D-1752-01	9	789794	9238714	5332	-0.0117
TCGA-50-5941-01A-11D-1752-01	9	9238776	14290783	2311	-0.1186
TCGA-50-5941-01A-11D-1752-01	9	14290921	14290979	2	-2.5772
TCGA-50-5941-01A-11D-1752-01	9	14291988	38721211	15929	-0.1163
TCGA-50-5941-01A-11D-1752-01	9	38721645	72218820	2817	-0.0304
TCGA-50-5941-01A-11D-1752-01	9	72219468	72541859	232	0.1363
TCGA-50-5941-01A-11D-1752-01	9	72543911	79643210	4862	-0.0386
TCGA-50-5941-01A-11D-1752-01	9	79643294	101072442	14038	-0.0719
TCGA-50-5941-01A-11D-1752-01	9	101072590	101511619	336	0.0756
TCGA-50-5941-01A-11D-1752-01	9	101511788	111317645	6736	-0.0662
TCGA-50-5941-01A-11D-1752-01	9	111317660	111320787	2	-1.3137
TCGA-50-5941-01A-11D-1752-01	9	111323936	131202099	12675	-0.0723
TCGA-50-5941-01A-11D-1752-01	9	131211906	131506303	154	0.0509
TCGA-50-5941-01A-11D-1752-01	9	131506349	138044505	3077	-0.0796
TCGA-50-5941-01A-11D-1752-01	10	366509	42457632	26270	0.0339
TCGA-50-5941-01A-11D-1752-01	10	42457683	95519693	30879	-0.0281
TCGA-50-5941-01A-11D-1752-01	10	95519925	97824780	1484	-0.0634
TCGA-50-5941-01A-11D-1752-01	10	97826003	108181074	6142	-0.1205
