Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-95-7043-01A-11D-1943-01	16	6440886	6441125	2	-3.4763
TCGA-95-7043-01A-11D-1943-01	16	6441191	7082742	171	-0.6517
TCGA-95-7043-01A-11D-1943-01	16	7316368	10703421	2650	0.1947
TCGA-95-7043-01A-11D-1943-01	16	10703556	10733105	17	-0.0435
TCGA-95-7043-01A-11D-1943-01	16	10733118	28131719	7762	0.1524
TCGA-95-7043-01A-11D-1943-01	16	28131864	31549369	684	0.0679
TCGA-95-7043-01A-11D-1943-01	16	31554195	31554885	2	-1.7056
TCGA-95-7043-01A-11D-1943-01	16	31556213	47213786	414	0.1401
TCGA-95-7043-01A-11D-1943-01	16	47216294	51528038	2697	0.1885
TCGA-95-7043-01A-11D-1943-01	16	51530466	56319264	3641	0.224
TCGA-95-7043-01A-11D-1943-01	16	56320167	66619730	6613	0.1765
TCGA-95-7043-01A-11D-1943-01	16	66620993	70659105	1684	0.0892
TCGA-95-7043-01A-11D-1943-01	16	70666099	75740497	2665	0.1661
TCGA-95-7043-01A-11D-1943-01	16	75740961	83748697	6847	0.1938
TCGA-95-7043-01A-11D-1943-01	16	83748835	89317317	2743	0.1483
TCGA-95-7043-01A-11D-1943-01	17	1074619	10606158	4957	0.0915
TCGA-95-7043-01A-11D-1943-01	17	10608772	10613969	5	-1.3638
TCGA-95-7043-01A-11D-1943-01	17	10615475	26943774	4772	0.1368
TCGA-95-7043-01A-11D-1943-01	17	26947350	35794163	4009	0.6006
TCGA-95-7043-01A-11D-1943-01	17	35796994	35863232	37	1.0168
TCGA-95-7043-01A-11D-1943-01	17	35864084	39972844	1713	0.5731
TCGA-95-7043-01A-11D-1943-01	17	39974426	40086820	47	1.0692
TCGA-95-7043-01A-11D-1943-01	17	40087611	40234757	42	0.4387
TCGA-95-7043-01A-11D-1943-01	17	40234892	40349894	61	1.0383
TCGA-95-7043-01A-11D-1943-01	17	40371518	40542245	82	0.5337
TCGA-95-7043-01A-11D-1943-01	17	40543556	41643878	608	0.6582
TCGA-95-7043-01A-11D-1943-01	17	41650598	42716408	480	0.5187
TCGA-95-7043-01A-11D-1943-01	17	42718784	42882695	49	0.8755
TCGA-95-7043-01A-11D-1943-01	17	42883833	48027053	1822	0.5527
TCGA-95-7043-01A-11D-1943-01	17	48028181	51638862	1700	0.9026
TCGA-95-7043-01A-11D-1943-01	17	51639065	58266844	4473	0.9901
TCGA-95-7043-01A-11D-1943-01	17	58267082	68847910	5356	0.9328
TCGA-95-7043-01A-11D-1943-01	17	68853445	73061414	3128	0.9854
TCGA-95-7043-01A-11D-1943-01	17	73061483	82959812	3947	0.8787
TCGA-95-7043-01A-11D-1943-01	18	326691	2090449	525	0.4357
TCGA-95-7043-01A-11D-1943-01	18	2092074	14620708	7734	0.1865
TCGA-95-7043-01A-11D-1943-01	18	14628043	39564873	11205	-0.1323
TCGA-95-7043-01A-11D-1943-01	18	39571910	40073737	279	0.1881
TCGA-95-7043-01A-11D-1943-01	18	40076208	68844906	17892	-0.1305
TCGA-95-7043-01A-11D-1943-01	18	68845461	68939976	63	0.4281
TCGA-95-7043-01A-11D-1943-01	18	68940341	70315725	878	-0.1285
TCGA-95-7043-01A-11D-1943-01	18	70324361	79349796	4375	0.4684
TCGA-95-7043-01A-11D-1943-01	19	283868	7963159	2327	-0.7078
TCGA-95-7043-01A-11D-1943-01	19	7963660	8717248	318	0.0513
TCGA-95-7043-01A-11D-1943-01	19	8719371	10073330	729	-0.6504
TCGA-95-7043-01A-11D-1943-01	19	10074203	10590964	179	0.0211
TCGA-95-7043-01A-11D-1943-01	19	10591157	10776908	94	-0.6994
TCGA-95-7043-01A-11D-1943-01	19	10776950	10780563	2	-2.2752
TCGA-95-7043-01A-11D-1943-01	19	10781332	18573033	3548	-0.6804
TCGA-95-7043-01A-11D-1943-01	19	18577161	18935077	117	0.2861
TCGA-95-7043-01A-11D-1943-01	19	18948794	21064698	395	-0.6715
TCGA-95-7043-01A-11D-1943-01	19	21065501	23872082	1323	0.3599
TCGA-95-7043-01A-11D-1943-01	19	27749470	34901830	5003	0.784
TCGA-95-7043-01A-11D-1943-01	19	34901882	35294424	260	0.717
TCGA-95-7043-01A-11D-1943-01	19	35297579	35305076	2	-0.6003
TCGA-95-7043-01A-11D-1943-01	19	35307765	49419739	6143	0.7204
TCGA-95-7043-01A-11D-1943-01	19	49436874	49694149	75	1.0571
TCGA-95-7043-01A-11D-1943-01	19	49694727	55930080	2312	0.7085
TCGA-95-7043-01A-11D-1943-01	19	56013676	56874691	493	0.1041
TCGA-95-7043-01A-11D-1943-01	19	56884477	56985009	87	0.7104
TCGA-95-7043-01A-11D-1943-01	19	56988176	57547426	321	0.0609
TCGA-95-7043-01A-11D-1943-01	19	57550161	58370362	402	0.7012
TCGA-95-7043-01A-11D-1943-01	20	472817	5953920	3274	-0.1533
TCGA-95-7043-01A-11D-1943-01	20	5953937	13689093	5286	-0.1037
TCGA-95-7043-01A-11D-1943-01	20	13689455	13714168	17	-0.7377
TCGA-95-7043-01A-11D-1943-01	20	13716116	14367380	328	-0.1414
TCGA-95-7043-01A-11D-1943-01	20	14368721	17835019	2546	-0.0751
TCGA-95-7043-01A-11D-1943-01	20	17835151	19814206	1554	-0.1274
TCGA-95-7043-01A-11D-1943-01	20	19814899	20399023	503	-0.2589
TCGA-95-7043-01A-11D-1943-01	20	20400658	25618817	3258	0.0739
TCGA-95-7043-01A-11D-1943-01	20	25619019	33024838	1052	0.2307
TCGA-95-7043-01A-11D-1943-01	20	33026982	33066287	45	0.8055
TCGA-95-7043-01A-11D-1943-01	20	33070055	33161068	74	0.293
TCGA-95-7043-01A-11D-1943-01	20	33163144	33269085	85	0.817
TCGA-95-7043-01A-11D-1943-01	20	33269522	34225630	415	0.2833
TCGA-95-7043-01A-11D-1943-01	20	34228027	37198280	1392	0.2284
TCGA-95-7043-01A-11D-1943-01	20	37198506	37976700	489	0.2997
TCGA-95-7043-01A-11D-1943-01	20	37977623	37986191	3	1.7856
TCGA-95-7043-01A-11D-1943-01	20	37986780	48188613	6876	0.3083
TCGA-95-7043-01A-11D-1943-01	20	48191867	48192917	2	-0.9813
TCGA-95-7043-01A-11D-1943-01	20	48193037	48549993	293	0.32
TCGA-95-7043-01A-11D-1943-01	20	48552387	52281529	2255	0.262
TCGA-95-7043-01A-11D-1943-01	20	52287780	61438545	6888	0.3248
TCGA-95-7043-01A-11D-1943-01	20	61438584	61444881	5	-0.468
TCGA-95-7043-01A-11D-1943-01	20	61510606	63588502	913	0.2825
TCGA-95-7043-01A-11D-1943-01	21	13974127	31154523	10971	-0.575
TCGA-95-7043-01A-11D-1943-01	21	31154597	31156279	5	-2.5083
TCGA-95-7043-01A-11D-1943-01	21	31156330	43818171	8609	-0.6058
TCGA-95-7043-01A-11D-1943-01	21	43819197	43820256	4	-5.6379
TCGA-95-7043-01A-11D-1943-01	21	43824840	46262057	954	-0.6923
TCGA-95-7043-01A-11D-1943-01	22	16934932	29354959	4713	0.1455
TCGA-95-7043-01A-11D-1943-01	22	29358081	29901401	300	0.5154
TCGA-95-7043-01A-11D-1943-01	22	29901824	30469350	306	0.1401
TCGA-95-7043-01A-11D-1943-01	22	30469352	32004263	822	0.085
TCGA-95-7043-01A-11D-1943-01	22	32026881	37429910	3968	0.1579
TCGA-95-7043-01A-11D-1943-01	22	37434342	42860772	2515	0.0849
TCGA-95-7043-01A-11D-1943-01	22	42860792	48940621	4468	0.1377
TCGA-95-7043-01A-11D-1943-01	X	3236359	9918154	1753	-0.7553
TCGA-95-7043-01A-11D-1943-01	X	9920139	9920202	2	-3.2788
TCGA-95-7043-01A-11D-1943-01	X	9920343	25797506	7909	-0.7468
TCGA-95-7043-01A-11D-1943-01	X	25797563	25798667	3	-2.4361
TCGA-95-7043-01A-11D-1943-01	X	25801458	30531821	2789	-0.7258
TCGA-95-7043-01A-11D-1943-01	X	30547360	30561538	3	-2.4681
TCGA-95-7043-01A-11D-1943-01	X	30561955	68872438	13717	-0.7493
TCGA-95-7043-01A-11D-1943-01	X	68876591	70216853	596	0.1297
TCGA-95-7043-01A-11D-1943-01	X	70227226	119639437	20808	0.531
TCGA-95-7043-01A-11D-1943-01	X	119640427	119640582	2	-1.1466
TCGA-95-7043-01A-11D-1943-01	X	119641668	147562445	13257	0.5361
TCGA-95-7043-01A-11D-1943-01	X	147562764	148166813	381	0.8582
TCGA-95-7043-01A-11D-1943-01	X	148173330	148174514	2	-0.6407
TCGA-95-7043-01A-11D-1943-01	X	148176473	151771722	1846	0.8692
TCGA-95-7043-01A-11D-1943-01	X	151771794	151772870	2	2.3124
TCGA-95-7043-01A-11D-1943-01	X	151773147	155677414	844	0.8342
TCGA-49-4494-01A-01D-1204-01	1	3301765	6369565	2064	-0.1467
TCGA-49-4494-01A-01D-1204-01	1	6373069	6389578	2	1.0918
TCGA-49-4494-01A-01D-1204-01	1	6394399	63052810	31571	-0.151
TCGA-49-4494-01A-01D-1204-01	1	63053632	119686992	34341	-0.1827
TCGA-49-4494-01A-01D-1204-01	1	119687096	119984738	180	-0.1418
TCGA-49-4494-01A-01D-1204-01	1	119984772	163322572	7529	0.1299
TCGA-49-4494-01A-01D-1204-01	1	163324544	163324738	3	-0.8103
TCGA-49-4494-01A-01D-1204-01	1	163325544	166293550	2288	0.1339
TCGA-49-4494-01A-01D-1204-01	1	166293851	166298600	2	-1.3404
TCGA-49-4494-01A-01D-1204-01	1	166298811	166654150	279	0.1171
TCGA-49-4494-01A-01D-1204-01	1	166655971	166665031	13	-1.0383
TCGA-49-4494-01A-01D-1204-01	1	166667350	194052867	17332	0.1425
TCGA-49-4494-01A-01D-1204-01	1	194056322	194056841	4	-0.6488
TCGA-49-4494-01A-01D-1204-01	1	194057302	199536539	2993	0.1385
TCGA-49-4494-01A-01D-1204-01	1	199536965	199537902	3	1.1438
TCGA-49-4494-01A-01D-1204-01	1	199541468	219697934	13563	0.1428
TCGA-49-4494-01A-01D-1204-01	1	219698063	219698080	2	-1.0463
TCGA-49-4494-01A-01D-1204-01	1	219701079	238691981	12355	0.1406
TCGA-49-4494-01A-01D-1204-01	1	238692338	238692794	3	-0.9879
TCGA-49-4494-01A-01D-1204-01	1	238699149	247649129	5290	0.1377
TCGA-49-4494-01A-01D-1204-01	1	247650404	247650984	2	-0.3326
TCGA-49-4494-01A-01D-1204-01	2	480597	15659982	9725	-0.0293
TCGA-49-4494-01A-01D-1204-01	2	15660519	15660633	3	-0.9953
TCGA-49-4494-01A-01D-1204-01	2	15664270	88807675	41050	-0.0343
TCGA-49-4494-01A-01D-1204-01	2	88807789	88807855	2	-1.2764
TCGA-49-4494-01A-01D-1204-01	2	88810098	125919394	15551	-0.0316
TCGA-49-4494-01A-01D-1204-01	2	125924226	125924710	2	-1.4175
TCGA-49-4494-01A-01D-1204-01	2	125928004	222895455	54745	-0.0333
TCGA-49-4494-01A-01D-1204-01	2	222902269	228165584	3407	-0.4162
TCGA-49-4494-01A-01D-1204-01	2	228166077	241537572	7786	-0.0491
TCGA-49-4494-01A-01D-1204-01	3	2170634	197812401	107237	-0.0085
TCGA-49-4494-01A-01D-1204-01	4	1059384	127320255	71166	-0.0145
TCGA-49-4494-01A-01D-1204-01	4	127322246	127322482	2	-2.1354
TCGA-49-4494-01A-01D-1204-01	4	127326043	187842528	32380	-0.0102
TCGA-49-4494-01A-01D-1204-01	5	913983	3646573	1653	0.0113
TCGA-49-4494-01A-01D-1204-01	5	3647476	3648189	4	-0.8621
TCGA-49-4494-01A-01D-1204-01	5	3648935	6125230	2037	0.009
TCGA-49-4494-01A-01D-1204-01	5	6140665	6164492	32	-1.0431
TCGA-49-4494-01A-01D-1204-01	5	6166860	180934240	97439	0.0101
TCGA-49-4494-01A-01D-1204-01	6	1011760	19263127	12931	0.2518
TCGA-49-4494-01A-01D-1204-01	6	19269453	48509130	15923	-0.0262
TCGA-49-4494-01A-01D-1204-01	6	48510552	53421202	2904	-0.1443
TCGA-49-4494-01A-01D-1204-01	6	53426472	53426778	2	-1.3811
TCGA-49-4494-01A-01D-1204-01	6	53427193	62500369	2787	-0.1454
TCGA-49-4494-01A-01D-1204-01	6	62500724	66423553	2007	-0.0072
TCGA-49-4494-01A-01D-1204-01	6	66424059	78661494	7148	-0.2872
TCGA-49-4494-01A-01D-1204-01	6	78664338	78665008	2	-1.9076
TCGA-49-4494-01A-01D-1204-01	6	78665459	103180606	13344	-0.2905
TCGA-49-4494-01A-01D-1204-01	6	103180999	103184009	2	-1.5925
TCGA-49-4494-01A-01D-1204-01	6	103184761	155954557	32306	-0.2948
TCGA-49-4494-01A-01D-1204-01	6	155954730	155959660	2	-1.5122
TCGA-49-4494-01A-01D-1204-01	6	155959817	170596889	7855	-0.3
TCGA-49-4494-01A-01D-1204-01	7	664936	55143623	32831	0.5945
TCGA-49-4494-01A-01D-1204-01	7	55144186	75809445	5538	0.5713
TCGA-49-4494-01A-01D-1204-01	7	75809462	96219030	10703	0.6057
TCGA-49-4494-01A-01D-1204-01	7	96219058	111054551	7601	0.5788
TCGA-49-4494-01A-01D-1204-01	7	111060467	158592540	25309	0.6011
TCGA-49-4494-01A-01D-1204-01	8	667625	144182542	82268	0.0248
TCGA-49-4494-01A-01D-1204-01	9	789794	9097111	5208	-0.1436
TCGA-49-4494-01A-01D-1204-01	9	9097691	9239154	125	-0.2843
TCGA-49-4494-01A-01D-1204-01	9	9410073	9621487	153	-0.5292
TCGA-49-4494-01A-01D-1204-01	9	9621572	9856476	146	-0.2986
TCGA-49-4494-01A-01D-1204-01	9	9856544	21944288	8026	-0.1348
TCGA-49-4494-01A-01D-1204-01	9	21947958	22118059	132	-0.8008
TCGA-49-4494-01A-01D-1204-01	9	22118103	123902384	47366	-0.1358
TCGA-49-4494-01A-01D-1204-01	9	123913324	123916346	3	-1.5867
TCGA-49-4494-01A-01D-1204-01	9	123927878	131810609	4513	-0.1497
TCGA-49-4494-01A-01D-1204-01	9	131810899	131813934	2	-1.5789
TCGA-49-4494-01A-01D-1204-01	9	131815643	138044505	2837	-0.1715
TCGA-49-4494-01A-01D-1204-01	10	366509	17678770	12711	-0.0563
TCGA-49-4494-01A-01D-1204-01	10	17681650	17698134	23	-0.5648
TCGA-49-4494-01A-01D-1204-01	10	17703997	38747590	13531	-0.0544
TCGA-49-4494-01A-01D-1204-01	10	38752615	62807195	11129	-0.133
TCGA-49-4494-01A-01D-1204-01	10	62809893	62810278	2	-1.6609
TCGA-49-4494-01A-01D-1204-01	10	62810651	72828352	5823	-0.1385
TCGA-49-4494-01A-01D-1204-01	10	72829884	87956677	9435	-0.3058
TCGA-49-4494-01A-01D-1204-01	10	87956690	88010770	70	-0.7525
TCGA-49-4494-01A-01D-1204-01	10	88011648	102920846	8664	-0.301
TCGA-49-4494-01A-01D-1204-01	10	102924486	108716717	3810	-0.1354
TCGA-49-4494-01A-01D-1204-01	10	108723282	108754201	17	-0.6883
TCGA-49-4494-01A-01D-1204-01	10	108759197	118271562	6419	-0.1299
TCGA-49-4494-01A-01D-1204-01	10	118272440	118272904	2	-1.9146
TCGA-49-4494-01A-01D-1204-01	10	118274731	133411599	9693	-0.1329
TCGA-49-4494-01A-01D-1204-01	11	456012	22190395	14073	0.0401
TCGA-49-4494-01A-01D-1204-01	11	22194659	22276674	51	-0.3871
TCGA-49-4494-01A-01D-1204-01	11	22280261	65989337	21085	0.0453
TCGA-49-4494-01A-01D-1204-01	11	65989869	68037914	594	0.5075
TCGA-49-4494-01A-01D-1204-01	11	68051786	68887306	382	-0.0044
TCGA-49-4494-01A-01D-1204-01	11	68893329	68899833	7	0.3347
TCGA-49-4494-01A-01D-1204-01	11	68902028	70766942	1086	0.5421
TCGA-49-4494-01A-01D-1204-01	11	70771257	71146153	149	0.0377
TCGA-49-4494-01A-01D-1204-01	11	71148608	71991533	446	0.5314
TCGA-49-4494-01A-01D-1204-01	11	71993301	72965273	423	0.0161
TCGA-49-4494-01A-01D-1204-01	11	72973853	78606050	3007	0.3077
TCGA-49-4494-01A-01D-1204-01	11	78612306	80304687	1357	0.7384
TCGA-49-4494-01A-01D-1204-01	11	80305032	80305076	2	2.6794
TCGA-49-4494-01A-01D-1204-01	11	80305092	81601952	890	0.7468
TCGA-49-4494-01A-01D-1204-01	11	81602715	83558929	1144	0.5279
TCGA-49-4494-01A-01D-1204-01	11	83561501	84594395	583	0.0507
TCGA-49-4494-01A-01D-1204-01	11	84599407	97459127	7853	0.3258
TCGA-49-4494-01A-01D-1204-01	11	97459632	97498178	30	0.7919
TCGA-49-4494-01A-01D-1204-01	11	97499455	97880078	179	0.519
TCGA-49-4494-01A-01D-1204-01	11	97884086	126768435	19204	-0.3249
TCGA-49-4494-01A-01D-1204-01	11	126771493	127065382	268	0.0628
TCGA-49-4494-01A-01D-1204-01	11	127066539	127066661	3	-0.9193
TCGA-49-4494-01A-01D-1204-01	11	127068441	134272740	4806	0.0401
TCGA-49-4494-01A-01D-1204-01	12	780472	22085881	12397	-0.0135
TCGA-49-4494-01A-01D-1204-01	12	22091149	22091152	2	1.0808
TCGA-49-4494-01A-01D-1204-01	12	22091190	29171627	4612	-0.0118
TCGA-49-4494-01A-01D-1204-01	12	29177075	29181219	15	-0.4147
TCGA-49-4494-01A-01D-1204-01	12	29181267	69322397	20153	-0.0113
TCGA-49-4494-01A-01D-1204-01	12	69322706	117875688	30015	8e-04
TCGA-49-4494-01A-01D-1204-01	12	117877454	117878436	2	-1.5591
TCGA-49-4494-01A-01D-1204-01	12	117878949	132605822	7195	-0.0012
TCGA-49-4494-01A-01D-1204-01	13	18874255	29638309	6384	-0.0385
TCGA-49-4494-01A-01D-1204-01	13	29638803	29639735	3	-1.6214
TCGA-49-4494-01A-01D-1204-01	13	29651143	114226675	50644	-0.0276
TCGA-49-4494-01A-01D-1204-01	14	20033191	36126055	8718	0.0217
TCGA-49-4494-01A-01D-1204-01	14	36127936	36338896	132	0.3195
TCGA-49-4494-01A-01D-1204-01	14	36345058	105533894	40967	0.0182
TCGA-49-4494-01A-01D-1204-01	15	23437561	25113312	787	-0.009
TCGA-49-4494-01A-01D-1204-01	15	25115294	43532017	9275	-0.4176
TCGA-49-4494-01A-01D-1204-01	15	43534833	56530153	7758	-0.0515
TCGA-49-4494-01A-01D-1204-01	15	56530205	78437575	13176	-0.068
TCGA-49-4494-01A-01D-1204-01	15	78439466	101344124	13814	-0.0487
TCGA-49-4494-01A-01D-1204-01	16	603333	26120957	11859	-0.1299
TCGA-49-4494-01A-01D-1204-01	16	26121058	26121322	3	-1.4067
TCGA-49-4494-01A-01D-1204-01	16	26121782	89317317	29351	-0.136
TCGA-49-4494-01A-01D-1204-01	17	1074619	41442482	16226	0.025
TCGA-49-4494-01A-01D-1204-01	17	41442884	41551041	83	0.2474
TCGA-49-4494-01A-01D-1204-01	17	41552497	50452256	3621	0.0217
TCGA-49-4494-01A-01D-1204-01	17	50457171	50829712	186	0.3352
TCGA-49-4494-01A-01D-1204-01	17	50832347	58164869	4691	0.0455
TCGA-49-4494-01A-01D-1204-01	17	58165518	70961448	6849	0.019
TCGA-49-4494-01A-01D-1204-01	17	70961822	70961852	2	-1.1704
TCGA-49-4494-01A-01D-1204-01	17	70964725	72510699	1234	0.039
TCGA-49-4494-01A-01D-1204-01	17	72511023	72511789	3	-0.8282
TCGA-49-4494-01A-01D-1204-01	17	72515933	82959812	4409	0.0213
TCGA-49-4494-01A-01D-1204-01	18	326691	61420245	33550	-0.066
TCGA-49-4494-01A-01D-1204-01	18	61422139	61427165	3	-1.2344
TCGA-49-4494-01A-01D-1204-01	18	61427754	79349796	9439	-0.0641
TCGA-49-4494-01A-01D-1204-01	19	283868	33386843	13068	0.0323
TCGA-49-4494-01A-01D-1204-01	19	33387292	33389094	2	-1.2736
TCGA-49-4494-01A-01D-1204-01	19	33394212	58370362	11100	0.0352
TCGA-49-4494-01A-01D-1204-01	20	472817	63588502	37577	0.1035
TCGA-49-4494-01A-01D-1204-01	21	13974127	17139130	1945	-0.0065
TCGA-49-4494-01A-01D-1204-01	21	17141737	17628363	267	0.4657
TCGA-49-4494-01A-01D-1204-01	21	17632934	46262057	18391	-0.0145
TCGA-49-4494-01A-01D-1204-01	22	16934932	30589747	5384	0.0031
TCGA-49-4494-01A-01D-1204-01	22	30590185	30590272	2	1.1689
TCGA-49-4494-01A-01D-1204-01	22	30590363	33408372	1861	6e-04
TCGA-49-4494-01A-01D-1204-01	22	33411650	33411981	3	-1.0257
TCGA-49-4494-01A-01D-1204-01	22	33412439	48940621	9850	-0.003
TCGA-49-4494-01A-01D-1204-01	X	3236359	103661232	40070	-0.0037
TCGA-49-4494-01A-01D-1204-01	X	103662148	103709633	26	-1.0145
TCGA-49-4494-01A-01D-1204-01	X	103715273	154118065	23741	0.0044
TCGA-49-4494-01A-01D-1204-01	X	154127107	155651443	84	0.5694
TCGA-49-4494-01A-01D-1204-01	X	155653640	155677414	15	-0.0192
TCGA-64-5775-01A-01D-1624-01	1	3301765	13745350	5554	-0.0376
TCGA-64-5775-01A-01D-1624-01	1	13769573	14117930	321	0.1757
TCGA-64-5775-01A-01D-1624-01	1	14118158	14196685	75	-0.0877
TCGA-64-5775-01A-01D-1624-01	1	14197832	14450236	173	0.1689
TCGA-64-5775-01A-01D-1624-01	1	14450947	33875218	10208	-0.0155
TCGA-64-5775-01A-01D-1624-01	1	33880760	47426086	7233	-0.3697
TCGA-64-5775-01A-01D-1624-01	1	47426139	50373197	1688	-0.4438
TCGA-64-5775-01A-01D-1624-01	1	50373486	52425155	799	-0.3615
TCGA-64-5775-01A-01D-1624-01	1	52429895	58118896	4130	-0.0058
TCGA-64-5775-01A-01D-1624-01	1	58121939	60628824	1665	1.1533
TCGA-64-5775-01A-01D-1624-01	1	60631764	60719251	61	0.8751
TCGA-64-5775-01A-01D-1624-01	1	60719640	62122192	1045	1.1179
TCGA-64-5775-01A-01D-1624-01	1	62124742	62867780	437	1.3429
TCGA-64-5775-01A-01D-1624-01	1	62867998	63067647	190	1.1153
TCGA-64-5775-01A-01D-1624-01	1	63071103	63149276	72	0.8619
TCGA-64-5775-01A-01D-1624-01	1	63151717	64177594	681	1.1821
TCGA-64-5775-01A-01D-1624-01	1	64179088	64197509	18	0.138
TCGA-64-5775-01A-01D-1624-01	1	64197537	64395633	149	-0.0488
TCGA-64-5775-01A-01D-1624-01	1	64396163	65327003	774	0.2803
TCGA-64-5775-01A-01D-1624-01	1	65331097	66335322	671	1.1066
TCGA-64-5775-01A-01D-1624-01	1	66335444	75532129	5288	0.7085
TCGA-64-5775-01A-01D-1624-01	1	75533010	77501838	1355	1.2277
TCGA-64-5775-01A-01D-1624-01	1	77502193	78680872	599	1.4258
TCGA-64-5775-01A-01D-1624-01	1	78689449	79569437	398	1.1694
TCGA-64-5775-01A-01D-1624-01	1	79573905	80177762	411	0.8588
TCGA-64-5775-01A-01D-1624-01	1	80179128	80646981	275	1.2199
TCGA-64-5775-01A-01D-1624-01	1	80647681	80688830	26	1.6956
TCGA-64-5775-01A-01D-1624-01	1	80689665	80693187	7	1.095
TCGA-64-5775-01A-01D-1624-01	1	80694944	81859284	744	-0.4504
TCGA-64-5775-01A-01D-1624-01	1	81864297	83621793	1032	0.2507
TCGA-64-5775-01A-01D-1624-01	1	83622562	88886713	3527	0.716
TCGA-64-5775-01A-01D-1624-01	1	88895552	119981279	18427	-0.4295
TCGA-64-5775-01A-01D-1624-01	1	119981332	157030924	3349	-0.0042
TCGA-64-5775-01A-01D-1624-01	1	157035076	193224982	23442	-0.0635
TCGA-64-5775-01A-01D-1624-01	1	193224994	193839040	449	-0.1226
TCGA-64-5775-01A-01D-1624-01	1	193839650	193839741	2	-1.4771
TCGA-64-5775-01A-01D-1624-01	1	193840293	198445576	2448	-0.1001
TCGA-64-5775-01A-01D-1624-01	1	198446987	215160639	11143	-0.0553
TCGA-64-5775-01A-01D-1624-01	1	215161244	222931487	5143	-0.0886
TCGA-64-5775-01A-01D-1624-01	1	222931613	223021354	66	-0.0053
TCGA-64-5775-01A-01D-1624-01	1	223021873	223030659	5	-1.4165
TCGA-64-5775-01A-01D-1624-01	1	223043718	234508902	7248	-0.0682
TCGA-64-5775-01A-01D-1624-01	1	234512552	236019624	814	-0.0015
TCGA-64-5775-01A-01D-1624-01	1	236020514	237058372	812	-0.0605
TCGA-64-5775-01A-01D-1624-01	1	237058950	240285168	2539	-0.1046
TCGA-64-5775-01A-01D-1624-01	1	240286459	245630363	3343	-0.0471
TCGA-64-5775-01A-01D-1624-01	1	245640375	245642346	2	-1.3473
TCGA-64-5775-01A-01D-1624-01	1	245642890	247650984	747	-0.0854
TCGA-64-5775-01A-01D-1624-01	2	480597	12359087	7672	-0.0645
TCGA-64-5775-01A-01D-1624-01	2	12359539	18642357	4178	-0.0973
TCGA-64-5775-01A-01D-1624-01	2	18646836	20898488	1600	-0.0474
TCGA-64-5775-01A-01D-1624-01	2	20900678	23843323	1812	-0.1009
TCGA-64-5775-01A-01D-1624-01	2	23843852	48293623	13703	-0.0527
TCGA-64-5775-01A-01D-1624-01	2	48297167	53244177	2596	-0.1063
TCGA-64-5775-01A-01D-1624-01	2	53246288	55801497	1299	-0.045
TCGA-64-5775-01A-01D-1624-01	2	55802309	60334796	2806	-0.1111
TCGA-64-5775-01A-01D-1624-01	2	60335255	76372163	9123	-0.0542
TCGA-64-5775-01A-01D-1624-01	2	76374723	76610830	155	-0.5277
TCGA-64-5775-01A-01D-1624-01	2	76610889	77125559	327	-0.096
TCGA-64-5775-01A-01D-1624-01	2	77131370	77140718	5	-1.2265
TCGA-64-5775-01A-01D-1624-01	2	77141673	84552368	3864	-0.0939
TCGA-64-5775-01A-01D-1624-01	2	84552668	86634483	1069	-0.0194
TCGA-64-5775-01A-01D-1624-01	2	86636226	101569277	3467	-0.0653
TCGA-64-5775-01A-01D-1624-01	2	101571903	101598767	16	0.5658
TCGA-64-5775-01A-01D-1624-01	2	101609554	102497524	553	-0.0471
TCGA-64-5775-01A-01D-1624-01	2	102498481	108283220	3615	-0.0875
TCGA-64-5775-01A-01D-1624-01	2	108284918	114108163	2462	-0.0368
TCGA-64-5775-01A-01D-1624-01	2	114109621	140332778	13151	-0.0938
TCGA-64-5775-01A-01D-1624-01	2	140333222	140338453	5	-1.276
TCGA-64-5775-01A-01D-1624-01	2	140340451	158669782	10654	-0.1067
TCGA-64-5775-01A-01D-1624-01	2	158669949	160849305	1355	-0.0477
TCGA-64-5775-01A-01D-1624-01	2	160849377	168557870	4434	-0.0912
TCGA-64-5775-01A-01D-1624-01	2	168559949	168640619	53	-0.5639
TCGA-64-5775-01A-01D-1624-01	2	168640706	210016169	22864	-0.08
TCGA-64-5775-01A-01D-1624-01	2	210022598	214618861	2747	-0.1251
TCGA-64-5775-01A-01D-1624-01	2	214618887	215100314	276	-0.0792
TCGA-64-5775-01A-01D-1624-01	2	215100736	241537572	16192	-0.0579
TCGA-64-5775-01A-01D-1624-01	3	2170634	8445993	3545	0.2536
TCGA-64-5775-01A-01D-1624-01	3	8448332	12317394	2521	0.3099
TCGA-64-5775-01A-01D-1624-01	3	12320692	26585061	8359	0.2528
TCGA-64-5775-01A-01D-1624-01	3	26586893	33446464	4385	0.2852
TCGA-64-5775-01A-01D-1624-01	3	33448081	43497616	5994	0.2493
TCGA-64-5775-01A-01D-1624-01	3	43498468	53243918	4479	0.3098
TCGA-64-5775-01A-01D-1624-01	3	53244225	56254582	2303	0.2439
TCGA-64-5775-01A-01D-1624-01	3	56256963	58628289	1302	0.3139
TCGA-64-5775-01A-01D-1624-01	3	58628375	67096052	5324	0.273
TCGA-64-5775-01A-01D-1624-01	3	67096344	68599468	990	0.2173
